customer_id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,customer_is_active,customer_created_at,customer_updated_at
176,PJ,Moreira Rodrigues - ME,Albuquerque e Filhos,92924086000167,516271361,moreira.rodrigues.me.176@example.com,5515954262218,True,2022-12-12 21:23:16,2024-01-31 09:37:58
177,PF,Alexia Pimenta,nan,10963373714,nan,alexia.pimenta.177@example.com,55075932697311,True,2024-04-05 03:53:09,2026-11-28 04:21:21
178,PF,Davi Pastor,nan,83309924203,nan,davi.pastor.178@example.com,5556952341389,True,2023-11-09 00:30:02,2026-03-16 13:51:25
179,PF,Larissa Vasconcelos,nan,34622825228,nan,larissa.vasconcelos.179@example.com,5543989836403,False,2023-12-18 19:00:51,2024-11-27 00:03:06
180,PJ,Gomes S.A.,da Costa - ME,61124641000142,918055269,gomes.s.a.180@example.com,5558927109104,True,2026-05-04 21:05:17,2026-07-30 14:29:55
181,PJ,Aparecida Araújo - ME,Pires,27698636000105,866618892,aparecida.ara.jo.me.181@example.com,5514918328569,True,2021-06-28 00:09:30,2022-12-10 20:10:03
182,PJ,das Neves e Filhos S.A.,nan,25028886000102,630316179,das.neves.e.filhos.s.a.182@example.com,5504921020275,True,2020-05-22 10:27:47,2025-08-26 13:22:27
183,PJ,Cavalcante EIRELI,Cardoso,4677133000158,410564814,cavalcante.eireli.183@example.com,5517978507925,True,2021-06-17 17:08:13,2021-07-29 23:37:40
184,PF,José Miguel Vargas,nan,52751394973,nan,jos.miguel.vargas.184@example.com,5591938000307,True,2022-04-15 01:56:20,2024-01-20 18:18:38
185,PF,Dr. Dom Cavalcanti,nan,23714721746,nan,dr.dom.cavalcanti.185@example.com,5586935365419,True,2024-01-14 14:17:42,2025-06-24 11:31:30
186,PF,Sr. Theodoro Rocha,nan,70466563043,nan,sr.theodoro.rocha.186@example.com,5523980617445,True,2022-04-01 15:26:17,2026-01-03 03:14:45
187,PJ,Novaes - ME,nan,84101313000126,053494937,novaes.me.187@example.com,5597938320603,True,2021-11-21 15:04:27,2022-04-22 17:52:13
188,PJ,Porto ME,Farias S/A,62395232000143,641383670,porto.me.188@example.com,55041903865719,True,2026-11-17 08:21:52,2026-12-03 05:14:26
189,PF,Thiago Carvalho,nan,40320829286,nan,thiago.carvalho.189@example.com,5519990623445,True,2020-07-30 22:17:10,2022-03-12 18:53:46
190,PJ,Sampaio ME,Dias,49416935000142,nan,sampaio.me.190@example.com,5527975618537,True,2022-08-16 01:58:42,2023-02-10 07:35:00
191,PJ,Martins Ltda,Campos,91684833000174,124903521,martins.ltda.191@example.com,5556980442067,True,2025-05-18 07:33:43,2025-09-02 18:16:16
192,PF,IsadoraB rito,nan,94259494252,nan,isadora.brito.192@example.com,55012910032365,False,2025-05-23 07:06:50,2026-01-31 04:56:04
193,PF,Antonella Pacheco,nan,34460263122,nan,antonella.pacheco.193@example.com,5541901372151,True,2023-02-04 13:04:52,2025-01-22 03:18:37
194,PJ,Martins S/A EIRELI,Oliveira Lopes e Filhos,85546806000132,670662532,martins.s.a.eireli.194@example.com,5547920999347,True,2024-01-18 21:22:10,2025-04-29 10:42:55
195,PF,Pietra Araújo,nan,87679194807,nan,pietra.ara.jo.195@example.com,5546926383806,True,2022-08-29 10:04:18,2026-03-17 22:18:18
196,PF,Sra. Pietra Nogueira,nan,55560511943,nan,sra.pietra.nogueira.196@example.com,55059985642059,True,2020-01-28 07:27:08,2026-07-27 08:04:04
197,PF,Arthur Vasconcelos,nan,2079202499,nan,arthur.vasconcelos.197@example.com,5507985932133,True,2025-06-20 15:02:22,2026-02-18 22:16:19
198,PF,Vitor Vieira,nan,99241947306,nan,vitor.vieira.198@example.com,5539965223955,True,2025-09-20 04:02:19,2026-02-04 17:20:23
199,PJ,Santos e Filhos ME,nan,86741203000154,599293784,santos.e.filhos.me.199@example.com,55070910393087,True,2020-10-01 10:51:33,2023-04-02 18:44:23
200,PJ,Farias - EI S.A.,Cardoso Fernandes e Filhos,3262219000157,250029218,farias.ei.s.a.200@example.com,5515969154522,True,2023-01-07 14:26:54,2025-04-24 14:48:15
201,PF,Sra. Raquel Rezende,nan,89891144380,nan,sra.raquel.rezende.201@example.com,5528995392644,True,2025-12-12 01:46:22,2026-01-26 11:21:53
202,PF,Felipe Siqueira,nan,44560202028,nan,felipe.siqueira.202@example.com,5596990295939,True,2020-08-09 18:39:39,2021-02-23 08:16:37
203,PJ,Monteiro S.A.,Souza,88526250000100,135521570,monteiro.s.a.203@example.com,5533915410067,True,2026-09-22 22:48:58,2026-10-10 10:20:02
204,PF,Sra. Eloah Jesus,nan,42949886906,nan,sra.eloah.jesus.204@example.com,55065986179327,True,2026-05-17 03:45:16,2026-08-20 14:08:32
205,PJ,Andrade Ltda.,Dias Ltda.,79951657000194,115262181,andrade.ltda.205@example.com,5599970629620,True,2024-08-03 14:12:55,2026-10-23 14:44:07
206,PJ,Farias S.A.,Jesus Sampaio - EI,96124549000167,844431069,farias.s.a.206@example.com,5572905061497,False,2023-01-19 08:12:12,2024-08-18 05:55:00
207,PJ,Brito Alves S.A.,Porto da Rocha S/A,12752518000160,714677418,brito.alves.s.a.207@example.com,5525965270477,False,2022-02-05 12:32:50,2022-11-29 15:07:17
208,PF,Henry Gabriel da Mata,nan,85378472750,nan,henry.gabriel.da.mata.208@example.com,5502911586938,True,2025-12-04 12:20:12,2026-10-01 07:13:20
209,PF,Mathias Moreira,nan,44342472716,nan,mathias.moreira.209@example.com,5587993741608,True,2022-11-07 23:38:32,2025-12-22 13:48:02
210,PF,Stella Oliveira,nan,86628092941,nan,stella.oliveira.210@example.com,5521972233206,True,2022-09-02 01:44:12,2026-08-11 07:18:31
211,PF,Pedro Henrique Costa,nan,86040023597,nan,pedro.henrique.costa.211@example.com,55094951168685,True,2023-09-29 11:15:37,2024-10-05 09:01:56
212,PF,Vicente Marques,nan,80461346001,nan,vicente.marques.212@example.com,5599986162299,True,2020-11-24 17:17:20,2022-03-30 23:40:19
213,PF,Beatriz Caldeira,nan,59441073911,nan,beatriz.caldeira.213@example.com,5514985646799,True,2023-03-17 20:24:05,2024-05-06 07:16:04
214,PJ,Andrade S.A.,da Mota Guerra S.A.,47679979000130,996065307,andrade.s.a.214@example.com,5550954447132,True,2026-01-31 07:19:40,2026-05-03 23:37:51
215,PF,Pedro Miguel Vasconcelos,nan,60558173497,nan,pedro.miguel.vasconcelos.215@example.com,5546991373678,True,2022-01-21 00:17:50,2025-06-06 07:32:32
216,PF,Sr. Théo Vieira,nan,6272051514,nan,sr.th.o.vieira.216@example.com,55014986289023,False,2020-10-08 12:25:14,2025-04-04 17:09:12
217,PF,Benjamin da Cruz,nan,55746981028,nan,benjamin.da.cruz.217@example.com,5570953457861,True,2021-01-04 06:50:54,2022-06-02 18:37:43
218,PF,Ana da Costa,nan,52558356763,nan,ana.da.costa.218@example.com,5579972798552,True,2024-09-14 19:04:32,2026-04-01 22:33:35
219,PF,Caleb da Paz,nan,40347989551,nan,caleb.da.paz.219@example.com,5560929333346,True,2020-05-05 20:15:54,2021-08-15 12:55:24
220,PJ,Vasconcelos e Filhos ME,Melo S.A.,64343254000195,290349446,vasconcelos.e.filhos.me.220@example.com,5557943748969,True,2020-08-27 11:53:06,2024-04-18 03:21:48
221,PF,André Moraes,nan,44322072488,nan,andr.moraes.221@example.com,5589994417154,True,2024-04-18 02:40:02,2024-09-26 01:52:40
222,PJ,da Mota S.A.,nan,26254854000198,443283096,da.mota.s.a.222@example.com,5520974466609,True,2022-11-13 22:18:17,2026-06-09 22:06:47
223,PF,Dra. Esther Fernandes,nan,65055955970,nan,dra.esther.fernandes.223@example.com,5587958428241,True,2024-04-28 03:34:00,2025-04-19 22:26:47
224,PF,Carolina Sousa,nan,93198457947,nan,carolina.sousa.224@example.com,5582951353465,True,2022-10-19 19:43:10,2025-05-12 00:34:55
225,PJ,da Luz Ltda,Martins,76017441000168,170999173,da.luz.ltda.225@example.com,5516984602235,True,2021-07-12 01:17:53,2022-11-06 00:22:48
226,PF,Natália Casa Grande,nan,9007315323,nan,nat.lia.casa.grande.226@example.com,5521975250074,True,2024-01-13 06:35:29,2024-03-10 06:40:24
227,PJ,Teixeira Vasconcelos S.A.,Mendonça Viana S/A,94073637000151,296666760,teixeira.vasconcelos.s.a.227@example.com,5583950583003,True,2023-10-11 22:24:48,2024-02-20 12:56:05
228,PJ,Sales Ferreira Ltda.,Caldeira Gomes - EI,61626710000116,942104478,sales.ferreira.ltda.228@example.com,5585962575326,True,2024-08-22 12:26:18,2025-11-08 03:59:40
229,PF,Ian Câmara,nan,84616861951,nan,ian.c.mara.229@example.com,55030998215064,False,2021-03-07 04:38:39,2025-05-19 02:17:29
230,PJ,Peixoto S/A EIRELI,Rezende S/A,40622210000136,016761847,peixoto.s.a.eireli.230@example.com,55030946184992,True,2025-10-25 18:49:02,2026-05-10 20:29:28
231,PF,Bella Moraes,nan,28693311263,nan,bella.moraes.231@example.com,5514911739348,True,2023-12-17 19:50:51,2024-08-02 23:36:51
232,PJ,Fogaça Santos - ME,Castro,79425993000101,087375300,foga.a.santos.me.232@example.com,5519972181143,True,2026-05-31 18:06:41,2026-08-23 13:28:57
233,PF,Laís da Luz,nan,47313470762,nan,la.s.da.luz.233@example.com,55001920455611,True,2021-11-22 23:27:54,2022-06-23 19:48:46
234,PF,Anthony Carvalho,nan,80774183411,nan,anthony.carvalho.234@example.com,55055979415521,True,2025-07-19 11:29:48,2026-06-07 11:47:57
235,PF,Maria Liz Marques,nan,24213335984,nan,maria.liz.marques.235@example.com,5567962120216,True,2025-05-03 02:03:55,2026-04-04 02:53:41
236,PF,Rafaela Nunes,nan,63724176937,nan,rafaela.nunes.236@example.com,55029965902771,True,2024-11-01 02:38:33,2025-06-13 10:43:12
237,PF,Maysa Aparecida,nan,21624462278,nan,maysa.aparecida.237@example.com,5545908993588,False,2025-06-05 22:09:14,2025-09-08 07:51:29
238,PJ,Lopes e Filhos EIRELI,nan,72585245000139,375628900,lopes.e.filhos.eireli.238@example.com,55087972175354,True,2023-01-17 09:36:55,2025-05-06 03:35:02
239,PF,Thiago Câmara,nan,79551914120,nan,thiago.c.mara.239@example.com,5566931779717,True,2024-09-29 07:14:23,2025-05-20 23:41:34
240,PF,Luara Campos,nan,1052945864,nan,luara.campos.240@example.com,55001966088019,True,2026-08-16 19:09:56,2026-10-25 23:16:46
241,PF,Liz Moraes,nan,97587526501,nan,liz.moraes.241@example.com,5537955037589,True,2026-06-02 10:13:35,2026-06-11 22:32:37
242,PF,Olívia Silva,nan,95685646089,nan,ol.via.silva.242@example.com,5571913055488,True,2022-01-24 11:29:22,2024-12-16 16:55:39
243,PJ,Sampaio EIRELI,nan,73701491000171,102726149,sampaio.eireli.243@example.com,5531963735160,True,2023-11-28 10:37:40,2025-12-02 21:33:42
244,PF,Camila Vargas,nan,32531815538,nan,camila.vargas.244@example.com,55079982708086,True,2024-01-11 05:50:42,2026-08-28 12:21:06
245,PJ,Moraes ME,Sales Pacheco S.A.,37525281000106,216995866,moraes.me.245@example.com,5534965472269,True,2026-05-01 17:44:39,2026-10-25 04:27:13
246,PF,Dra. Sophie da Rosa,nan,95240088071,nan,dra.sophie.da.rosa.246@example.com,5558933394522,False,2023-10-04 00:23:45,2026-05-16 20:23:34
247,PF,Ágatha Sales,nan,93046198230,nan,gatha.sales.247@example.com,5515987996846,True,2021-08-05 06:58:29,2022-03-25 19:51:49
248,PJ,Moreira S/A EIRELI,Garcia S.A.,69242891000199,003424420,moreira.s.a.eireli.248@example.com,5538905719838,True,2024-02-29 17:31:24,2024-08-29 05:06:34
249,PF,Isabela Moraes,nan,31794089870,nan,isabela.moraes.249@example.com,5506966580043,False,2020-02-10 08:33:10,2025-06-20 03:52:42
250,PF,Melina Câmara,nan,61066785708,nan,melina.c.mara.250@example.com,5598993347212,True,2022-02-23 09:39:50,2026-05-05 07:03:15
251,PJ,Sousa Moraes S/A Ltda,nan,78230257000127,606484229,sousa.moraes.s.a.ltda.251@example.com,5505972025909,True,2024-11-11 16:45:16,2025-02-21 10:49:12
252,PF,Liz Mendonça,nan,48142839547,nan,liz.mendon.a.252@example.com,5585915832818,True,2024-01-06 18:59:40,2026-03-09 05:40:52
253,PF,Oliver Nogueira,nan,40582533805,nan,oliver.nogueira.253@example.com,5561953355543,True,2024-08-13 04:00:38,2026-12-27 23:33:21
254,PF,Vitória Melo,nan,19708747327,nan,vit.ria.melo.254@example.com,5501957399305,False,2021-04-12 19:23:34,2021-08-10 16:52:55
255,PJ,Vieira S.A.,Gomes Ltda.,59559425000188,840858877,vieira.s.a.255@example.com,5543958112880,False,2022-07-22 19:24:05,2025-11-03 20:22:44
256,PF,Ana Luiza Costela,nan,90107877104,nan,ana.luiza.costela.256@example.com,1234567890,True,2021-03-19 05:53:12,2023-05-09 09:30:13
257,PF,Caio Barbosa,nan,9950093252,nan,caio.barbosa.257@example.com,5524981934667,True,2020-05-06 04:44:38,2020-10-01 12:14:58
258,PF,Maria Luiza Lopes,nan,3375698518,nan,maria.luiza.lopes.258@example.com,5506918091901,True,2024-12-04 15:23:44,2025-01-23 04:08:50
259,PF,Sr. João Vitor Viana,nan,43878360320,nan,sr.jo.o.vitor.viana.259@example.com,5591947660728,True,2022-01-02 18:44:34,2024-02-24 12:27:41
260,PF,Davi Luiz Souza,nan,80916882454,nan,davi.luiz.souza.260@example.com,5584924508821,True,2026-11-22 15:54:01,2026-12-22 22:39:03
261,PF,André Oliveira,nan,96416425700,nan,andr.oliveira.261@example.com,5568981435368,True,2024-10-20 01:28:35,2026-02-11 14:58:31
262,PJ,Castro Cirino S.A.,Correia,24305515000168,129087814,castro.cirino.s.a.262@example.com,5541939755231,True,2026-03-06 03:40:04,2026-09-25 12:41:15
263,PJ,Pinto EIRELI,Correia Ltda.,58785345000188,775949299,pinto.eireli.263@example.com,5556920533645,True,2026-03-07 13:38:20,2026-07-03 06:30:12
264,PJ,Rocha Siqueira Ltda.,nan,91795342000109,777547812,rocha.siqueira.ltda.264@example.com,5514928341108,True,2025-02-13 12:00:41,2025-04-13 23:17:47
265,PF,Ana Pacheco,nan,29672468830,nan,ana.pacheco.265@example.com,5569930848872,True,2026-05-23 09:01:06,2026-12-04 14:26:31
266,PJ,Gonçalves EIRELI,nan,43110977000174,394278816,gon.alves.eireli.266@example.com,5580939282722,True,2024-12-24 09:56:14,2026-03-26 14:34:08
267,PF,Clara Sousa,nan,98291637334,nan,clara.sousa.267@example.com,55050937314530,True,2023-05-02 17:40:17,2025-08-09 08:34:54
268,PF,Gabrielly Moreira,nan,29653656058,nan,gabrielly.moreira.268@example.com,5567970051844,True,2026-11-09 17:33:32,2026-11-22 16:43:53
269,PF,Ísis Nunes,nan,4227749956,nan,sis.nunes.269@example.com,55066959184638,True,2020-03-27 13:36:31,2023-02-21 19:50:14
270,PF,Maria Ferreira,nan,69562694496,nan,maria.ferreira.270@example.com,55079908272318,False,2023-06-02 06:42:32,2024-10-05 02:29:59
271,PF,Lara Cunha,nan,82672143722,nan,lara.cunha.271@example.com,55022959136517,True,2024-04-10 11:01:28,2024-07-15 04:23:51
272,PF,Pietra Mendes,nan,3443574653,nan,pietra.mendes.272@example.com,5592960302992,True,2022-05-06 16:55:05,2025-02-16 06:23:26
273,PF,Théo Aparecida,nan,59137340336,nan,th.o.aparecida.273@example.com,5520924286990,True,2024-09-01 09:43:05,2026-10-03 10:56:39
274,PJ,Barros EIRELI,Machado Pereira - ME,4293701000117,723692929,barros.eireli.274@example.com,5542957991366,True,2024-03-18 09:29:08,2024-04-24 23:20:16
275,PF,Cauê Almeida,nan,21352921170,nan,cau.almeida.275@example.com,5588962912799,True,2024-06-17 21:42:12,2026-10-17 07:04:40
276,PF,Vitor Montenegro,nan,73437266098,nan,vitor.montenegro.276@example.com,5517929806865,True,2022-03-27 15:17:03,2024-02-06 03:29:16
277,PJ,Sampaio - EI Ltda,nan,8854775000136,637659916,sampaio.ei.ltda.277@example.com,55047931498643,True,2026-10-19 19:28:22,2026-12-27 07:19:41
278,PF,André Oliveira,nan,17466959008,nan,andr.oliveira.278@example.com,5518906356512,True,2020-10-29 01:14:18,2020-11-11 11:56:49
279,PF,Isis da Luz,nan,26184424076,nan,isis.da.luz.279@example.com,5569959463688,True,2021-01-05 13:24:19,2026-11-18 17:32:13
280,PJ,Cavalcanti ME,Novais,7311415000125,874495621,cavalcanti.me.280@example.com,5572913865890,True,2020-11-25 03:40:17,2022-09-16 06:18:44
281,PF,Mathias Porto,nan,32316205542,nan,mathias.porto.281@example.com,5512979611435,True,2025-05-24 17:57:55,2026-10-17 01:21:09
282,PF,Arthur Miguel Silveira,nan,82904115536,nan,arthur.miguel.silveira.282@example.com,5569984902770,True,2023-09-12 17:58:50,2026-12-26 13:38:59
283,PF,Valentim da Paz,nan,95415193006,nan,valentim.da.paz.283@example.com,5509988392053,True,2024-02-06 18:36:56,2026-12-10 21:01:08
284,PJ,Castro S/A EIRELI,Vasconcelos,35995109000190,656693801,castro.s.a.eireli.284@example.com,5584989554393,True,2021-05-15 09:01:55,2024-11-22 10:36:14
285,PF,Maria Luiza Oliveira,nan,9098120555,nan,maria.luiza.oliveira.285@example.com,5542968181845,True,2023-07-10 21:34:35,2024-12-17 05:04:44
286,PJ,Moraes Ltda.,Sales,59303259000154,769735779,moraes.ltda.286@example.com,5571941633565,False,2026-05-04 01:56:32,2026-10-25 16:21:13
287,PF,Zoe Albuquerque,nan,66706761664,nan,zoe.albuquerque.287@example.com,5534916518275,True,2020-08-17 22:45:40,2023-07-05 11:20:45
288,PF,Sr. João Felipe Cirino,nan,10621111171,nan,sr.jo.o.felipe.cirino.288@example.com,5573933433339,True,2024-08-09 02:11:26,2026-02-06 10:14:36
289,PF,Sr. Cauê Campos,nan,78348216367,nan,sr.cau.campos.289@example.com,5579908075957,True,2026-06-03 00:28:21,2026-09-11 15:13:32
290,PJ,Mendonça S.A.,Teixeira Moraes Ltda.,93343403000114,639208678,mendon.a.s.a.290@example.com,5585962718750,True,2026-06-23 14:34:36,2026-11-09 12:48:10
291,PF,Gustavo Henrique Garcia,nan,31658734106,nan,gustavo.henrique.garcia.291@example.com,5515959428434,True,2024-08-21 14:08:15,2026-08-04 00:41:50
292,PF,Manuela Fonseca,nan,98338677159,nan,manuela.fonseca.292@example.com,55076936556472,True,2021-10-27 16:30:37,2026-05-11 10:24:48
293,PF,Caroline Oliveira,nan,50346872405,nan,caroline.oliveira.293@example.com,5514938663227,True,2023-08-08 10:26:58,2026-08-18 14:04:44
294,PF,Felipe Leão,nan,15237130208,nan,felipe.le.o.294@example.com,55028985744890,True,2021-11-21 02:18:08,2025-04-10 21:21:34
295,PF,Beatriz Sales,nan,90691647526,nan,beatriz.sales.295@example.com,55003947175455,True,2024-08-21 15:12:34,2024-11-19 22:32:39
296,PJ,Ferreira S.A.,nan,11242811000115,061593998,ferreira.s.a.296@example.com,55045958771694,True,2022-05-26 10:52:14,2024-08-30 10:20:31
297,PJ,Pires S.A.,nan,26609340000108,225699611,pires.s.a.297@example.com,55053955449647,True,2025-06-06 12:01:27,2025-10-16 11:51:31
298,PF,Dr. Noah Cavalcante,nan,25342637066,nan,dr.noah.cavalcante.298@example.com,55002934132611,True,2021-06-16 13:42:21,2023-12-13 11:43:07
299,PJ,Melo - EI S.A.,Alves - ME,97573319000148,811492164,melo.ei.s.a.299@example.com,5534972282005,True,2025-12-29 17:40:47,2026-09-16 23:13:30
300,PF,Dr. Ravi Lucca Nogueira,nan,77124908990,nan,dr.ravi.lucca.nogueira.300@example.com,5587928299796,True,2022-01-31 01:05:32,2026-09-05 03:10:33
301,PF,Yasmin das Neves,nan,7172152107,nan,yasmin.das.neves.301@example.com,5578931745642,True,2025-05-12 18:12:19,2025-06-30 08:11:44
302,PJ,Albuquerque ME,Moreira S.A.,1492390000127,547807740,albuquerque.me.302@example.com,5549930853686,True,2021-07-17 18:44:06,2022-06-11 13:43:38
303,PJ,da Cruz Ltda,nan,43060549000184,266341638,da.cruz.ltda.303@example.com,5544984631224,True,2020-08-04 01:42:22,2022-05-03 18:50:24
304,PF,Rafael Pinto,nan,2765832137,nan,rafael.pinto.304@example.com,55049973502080,True,2022-04-01 14:02:09,2023-03-23 22:32:05
305,PF,Cauã da Paz,nan,91325396656,nan,cau.da.paz.305@example.com,5527903120735,True,2025-06-29 10:43:48,2026-03-23 10:09:52
306,PF,Luana Viana,nan,11726851265,nan,luana.viana.306@example.com,55057905120461,True,2020-12-12 05:33:41,2021-10-09 02:33:38
307,PF,Olivia Cirino,nan,82959193008,nan,olivia.cirino.307@example.com,5546901367303,False,2021-08-24 18:58:00,2022-09-19 09:33:01
308,PF,Aylla Moreira,nan,80203620372,nan,aylla.moreira.308@example.com,5576945208814,True,2026-04-06 01:11:04,2026-04-13 11:25:39
309,PF,Letícia Costa,nan,53134386895,nan,let.cia.costa.309@example.com,5503913650249,True,2020-11-22 10:02:00,2022-10-29 22:24:21
310,PF,Miguel Vieira,nan,63629100104,nan,miguel.vieira.310@example.com,5500997925132,True,2023-08-29 13:42:52,2024-07-21 02:34:26
311,PF,Ayla Rodrigues,nan,90303506954,nan,ayla.rodrigues.311@example.com,5550905281273,True,2020-11-29 19:20:53,2024-02-13 17:45:51
312,PF,Dr. Pedro Lucas Siqueira,nan,90764011286,nan,dr.pedro.lucas.siqueira.312@example.com,5506952407784,True,2023-05-10 04:21:07,2025-08-11 08:33:32
313,PJ,Correia ME,Nogueira Ferreira Ltda.,3568694000156,749821827,correia.me.313@example.com,5548957086209,True,2026-08-05 00:48:50,2026-10-30 22:10:04
314,PJ,Vasconcelos Ltda,Duarte Silveira S/A,99399825000198,863878294,vasconcelos.ltda.314@example.com,5565911810220,True,2022-02-09 01:36:43,2026-10-19 15:31:17
315,PF,Cauê Mendonça,nan,63287311751,nan,cau.mendon.a.315@example.com,5510996789940,True,2022-12-27 09:22:42,2023-06-06 12:56:57
316,PF,Sr. Brayan Albuquerque,nan,66684488600,nan,sr.brayan.albuquerque.316@example.com,5571970586509,True,2026-05-30 12:48:37,2026-07-14 19:47:22
317,PF,Vinícius Aparecida,nan,45099497748,nan,vin.cius.aparecida.317@example.com,5541938113863,True,2024-01-27 15:05:59,2026-05-22 23:10:26
318,PF,Vinicius Ribeiro,nan,26102528620,nan,vinicius.ribeiro.318@example.com,5592988619576,True,2023-08-08 10:20:22,2024-03-05 04:43:44
319,PJ,Cavalcante S.A.,nan,32512869000101,868528975,cavalcante.s.a.319@example.com,5585956659398,False,2025-09-11 21:46:00,2026-04-14 17:11:56
320,PF,Marcos Vinicius Vargas,nan,32885438509,nan,marcos.vinicius.vargas.320@example.com,5545977600490,True,2026-01-25 15:48:36,2026-09-20 01:27:49
321,PF,Catarina da Rosa,nan,10508519780,nan,catarina.da.rosa.321@example.com,5543935048889,False,2026-11-23 01:41:45,2026-12-31 13:44:55
322,PJ,Brito Andrade - ME,Cassiano,24063653000188,245933441,brito.andrade.me.322@example.com,5569931572791,True,2026-07-28 13:57:13,2026-08-14 19:08:38
